"pathway"	"pval"	"padj"	"ES"	"NES"	"nMoreExtreme"	"size"
"REACTOME_REELIN_SIGNALLING_PATHWAY"	0.63448275862069	0.882505890193649	-0.419346635797775	-0.8637800813928	275	5
"REACTOME_VLDL_ASSEMBLY"	0.64021164021164	0.88727282071708	0.463305100314845	0.869393999497993	362	5
"REACTOME_VLDLR_INTERNALISATION_AND_DEGRADATION"	0.0261941448382126	0.129723383960672	0.648598645536291	1.64143962637043	16	16
"REACTOME_SYNTHESIS_OF_ACTIVE_UBIQUITIN_ROLES_OF_E1_AND_E2_ENZYMES"	0.457142857142857	0.762210134554824	0.351494903154329	1.0130489018367	319	30
"REACTOME_E3_UBIQUITIN_LIGASES_UBIQUITINATE_TARGET_PROTEINS"	0.00140252454417952	0.014838065344557	0.630658848031205	1.88240281105599	0	36
"REACTOME_NEGATIVE_REGULATION_OF_ACTIVITY_OF_TFAP2_AP_2_FAMILY_TRANSCRIPTION_FACTORS"	0.428571428571429	0.740542946150423	-0.402686688573931	-1.00728274217677	173	9
"REACTOME_ACTIVATION_OF_THE_TFAP2_AP_2_FAMILY_OF_TRANSCRIPTION_FACTORS"	0.251908396946565	0.56953202787919	-0.444951052790953	-1.16195063938699	98	11
"REACTOME_RAB_GERANYLGERANYLATION"	0.0711297071129707	0.260704477171769	-0.334978108716074	-1.33502368595129	16	58
"REACTOME_MET_ACTIVATES_PTK2_SIGNALING"	0.963636363636364	1	0.219152149326362	0.579448384606384	635	20
"REACTOME_MET_INTERACTS_WITH_TNS_PROTEINS"	0.807760141093474	0.954625621292288	0.3716545472399	0.697411345217083	457	5
"REACTOME_MET_ACTIVATES_RAP1_AND_RAC1"	0.100164203612479	0.328744052881984	0.606541902247931	1.39079610692529	60	11
"REACTOME_MET_RECEPTOR_RECYCLING"	0.378964941569282	0.705357142857143	0.48455189851455	1.08633406311861	226	10
"REACTOME_MET_PROMOTES_CELL_MOTILITY"	0.58765778401122	0.851796648601629	0.317839614442877	0.925586687812883	418	31
"REACTOME_RAB_GEFS_EXCHANGE_GTP_FOR_GDP_ON_RABS"	0.0372340425531915	0.16882138094962	-0.317332384390773	-1.34458980606257	6	83
"REACTOME_PROTEIN_METHYLATION"	0.0261941448382126	0.129723383960672	0.639417588112164	1.61820468505247	16	16
"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX3"	0.00123915737298637	0.014838065344557	0.518306430508256	1.75531086915133	0	75
"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX2"	0.00130208333333333	0.014838065344557	0.658359657557511	2.14393039185182	0	59
"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1"	0.00348027842227378	0.0265650609846953	0.441349476793648	1.61226421646046	2	127
"REACTOME_GABA_SYNTHESIS_RELEASE_REUPTAKE_AND_DEGRADATION"	0.962235649546828	1	0.222568534087196	0.57834213895076	636	18
"REACTOME_REGULATION_OF_RUNX1_EXPRESSION_AND_ACTIVITY"	0.0240137221269297	0.121825712253692	0.784768281156863	1.60796191969152	13	7
"REACTOME_RECEPTOR_MEDIATED_MITOPHAGY"	0.300492610837438	0.632136162368518	0.506760111080909	1.16199719594684	182	11
"REACTOME_DIGESTION"	0.551020408163265	0.831717360117882	-0.296682460208361	-0.918048430004019	188	21
"REACTOME_RUNX1_REGULATES_GENES_INVOLVED_IN_MEGAKARYOCYTE_DIFFERENTIATION_AND_PLATELET_FUNCTION"	0.00910470409711684	0.0580468491095878	0.652120420421223	1.73131078636133	5	21
"REACTOME_ARYL_HYDROCARBON_RECEPTOR_SIGNALLING"	0.44253859348199	0.748357946701251	0.504423062098244	1.03354467139332	257	7
"REACTOME_ESR_MEDIATED_SIGNALING"	0.361144219308701	0.690740207965147	0.296558770940964	1.06287727998152	302	115
"REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS"	0.00128205128205128	0.014838065344557	0.535206196955935	1.76198685378758	0	64
"REACTOME_RUNX1_INTERACTS_WITH_CO_FACTORS_WHOSE_PRECISE_EFFECT_ON_RUNX1_TARGETS_IS_NOT_KNOWN"	0.106896551724138	0.344720662924352	-0.388800047194388	-1.33510433643774	30	33
"REACTOME_REGULATION_OF_RUNX2_EXPRESSION_AND_ACTIVITY"	0.00134048257372654	0.014838065344557	0.630107967651533	1.99119337193961	0	48
"REACTOME_RUNX2_REGULATES_BONE_DEVELOPMENT"	0.101754385964912	0.332650880639713	0.715859392194322	1.40527445158671	57	6
"REACTOME_RUNX3_REGULATES_CDKN1A_TRANSCRIPTION"	0.210648148148148	0.514934977021396	-0.565679434949003	-1.23115860882385	90	6
"REACTOME_RUNX3_REGULATES_NOTCH_SIGNALING"	0.498759305210918	0.794894283717465	-0.377456959216101	-0.971659432611403	200	10
"REACTOME_REGULATION_OF_RUNX3_EXPRESSION_AND_ACTIVITY"	0.00132978723404255	0.014838065344557	0.633950291967281	2.02453836185451	0	51
"REACTOME_REGULATION_OF_PTEN_GENE_TRANSCRIPTION"	0.00841514726507714	0.0549129609768171	0.580838183251508	1.73369712061376	5	36
"REACTOME_COLLAGEN_CHAIN_TRIMERIZATION"	0.997167138810198	1	0.159554410777919	0.473648303071191	703	35
"REACTOME_REGULATION_OF_PTEN_LOCALIZATION"	0.0167785234899329	0.0959431721211283	0.742184388785876	1.62829218955016	9	9
"REACTOME_REGULATION_OF_PTEN_STABILITY_AND_ACTIVITY"	0.00127388535031847	0.014838065344557	0.527282327014585	1.74056839811945	0	66
"REACTOME_MITOCHONDRIAL_CALCIUM_ION_TRANSPORT"	0.0873634945397816	0.302230467597082	0.575035709563112	1.43475373784547	55	15
"REACTOME_RUNX3_REGULATES_WNT_SIGNALING"	0.298245614035088	0.630598096257161	0.599815529124999	1.177473464671	169	6
"REACTOME_NEDDYLATION"	0.00108813928182807	0.014838065344557	0.515633029839006	1.97030197194081	0	210
"REACTOME_RUNX3_REGULATES_YAP1_MEDIATED_TRANSCRIPTION"	0.826388888888889	0.963527529874999	-0.333410238059688	-0.725642226845668	356	6
"REACTOME_RUNX3_REGULATES_P14_ARF"	0.128070175438597	0.38262684507964	0.690587928577758	1.35566506940664	72	6
"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_E2F6"	0.411144578313253	0.730143626801764	0.384759509985692	1.04391226445774	272	23
"REACTOME_METABOLISM_OF_RNA"	0.00101419878296146	0.014838065344557	0.703106644137452	2.82635571042607	0	526
"REACTOME_CELLULAR_RESPONSES_TO_STIMULI"	0.00102669404517454	0.014838065344557	0.495566428746803	1.96728982831244	0	424
"REACTOME_CARBOXYTERMINAL_POST_TRANSLATIONAL_MODIFICATIONS_OF_TUBULIN"	0.188405797101449	0.481577951423674	0.445299426328076	1.25740244648718	129	27
"REACTOME_NUCLEOTIDE_CATABOLISM"	0.279310344827586	0.611000954688992	-0.321730271091385	-1.10479276738009	80	33
"REACTOME_NUCLEOTIDE_BIOSYNTHESIS"	0.086677367576244	0.301738785872113	0.583030169330041	1.42399609808607	53	14
"REACTOME_NUCLEOTIDE_SALVAGE"	0.28030303030303	0.611000954688992	0.430314847133308	1.15315387946315	184	22
"REACTOME_METABOLISM_OF_STEROIDS"	0.589988081048868	0.853905004354525	0.262541012346111	0.940956412115628	494	115
"REACTOME_TYROSINE_CATABOLISM"	0.435626102292769	0.743468547912992	0.56098838555226	1.05269710144733	246	5
"REACTOME_PHENYLALANINE_AND_TYROSINE_METABOLISM"	0.796526054590571	0.950126655869773	-0.291017192427328	-0.749143957131839	320	10
"REACTOME_ASPARTATE_AND_ASPARAGINE_METABOLISM"	0.855500821018062	0.969723001480964	0.295814048115559	0.678299429879716	520	11
"REACTOME_DIGESTION_AND_ABSORPTION"	0.662576687116564	0.901370719732504	-0.265641968845733	-0.864604975833647	215	25
"REACTOME_CHYLOMICRON_ASSEMBLY"	0.87542662116041	0.982135620042586	0.300769324156352	0.639482571299736	512	8
"REACTOME_ASSEMBLY_OF_ACTIVE_LPL_AND_LIPC_LIPASE_COMPLEXES"	0.220843672456576	0.527994067482388	-0.481070394193889	-1.23838380736004	88	10
"REACTOME_HDL_ASSEMBLY"	0.0377358490566038	0.170631665299426	0.757801537364453	1.55270803372616	21	7
"REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY"	0.0354391371340524	0.163353806623444	0.617690237024035	1.56321823804466	22	16
"REACTOME_PLASMA_LIPOPROTEIN_REMODELING"	0.968703427719821	1	0.206336922656146	0.565077943491847	649	24
"REACTOME_CHYLOMICRON_REMODELING"	0.706484641638225	0.921309125145773	0.371988476531143	0.790905615568517	413	8
"REACTOME_LDL_CLEARANCE"	0.229607250755287	0.53888076905049	0.464352844172569	1.20661628216242	151	18
"REACTOME_PLASMA_LIPOPROTEIN_CLEARANCE"	0.0786516853932584	0.280850653421421	0.474113069191223	1.39284425492585	55	33
"REACTOME_VLDL_CLEARANCE"	0.654320987654321	0.89538661468486	0.455003376723215	0.853815779721976	370	5
"REACTOME_HDL_REMODELING"	0.471698113207547	0.772892152525878	0.493885403973089	1.01195338974391	274	7
"REACTOME_PHENYLALANINE_METABOLISM"	0.544827586206897	0.829453891535477	-0.450018717891792	-0.926959158809874	236	5
"REACTOME_GLUTAMATE_AND_GLUTAMINE_METABOLISM"	0.607235142118863	0.859217071841657	-0.331323727961636	-0.896910979995014	234	12
"REACTOME_LIPID_PARTICLE_ORGANIZATION"	0.099537037037037	0.328340722561709	-0.660768964235168	-1.4381137946708	42	6
"REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_CDC42"	0.983333333333333	1	0.204126988572026	0.539721166989248	648	20
"REACTOME_FATTY_ACID_METABOLISM"	0.994369369369369	1	0.168305417302297	0.629942482757965	882	159
"REACTOME_METABOLISM_OF_COFACTORS"	0.756630265210608	0.941684937404975	0.311360618270511	0.776866207528043	484	15
"REACTOME_TRIGLYCERIDE_METABOLISM"	0.646198830409357	0.8908656618071	-0.276413561105221	-0.874300010556014	220	22
"REACTOME_RHOA_GTPASE_CYCLE"	0.00719424460431655	0.0480772008898905	-0.331080043145711	-1.53410579910277	0	129
"REACTOME_GLYCOGEN_METABOLISM"	0.95619335347432	1	0.230565654385825	0.599122577110736	632	18
"REACTOME_INTERLEUKIN_15_SIGNALING"	0.155216284987277	0.426908922675751	-0.493580835465782	-1.28894305061478	60	11
"REACTOME_OAS_ANTIVIRAL_RESPONSE"	0.459770114942529	0.762769163773049	-0.484979912738368	-0.998973051738129	199	5
"REACTOME_INTERLEUKIN_35_SIGNALLING"	0.0214797136038186	0.114192471043943	-0.728212420294518	-1.65873898133731	8	7
"REACTOME_INTERLEUKIN_9_SIGNALING"	0.462962962962963	0.766537681960567	-0.45679040448089	-0.99416984984698	199	6
"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_MECP2"	0.116402116402116	0.360024389764167	0.735096373856503	1.37941148510836	65	5
"REACTOME_SIGNALING_BY_NTRK2_TRKB"	0.912969283276451	0.996091045352314	0.275584632765918	0.585935982887107	534	8
"REACTOME_SIGNALING_BY_ERYTHROPOIETIN"	0.434049079754601	0.742299762293583	0.396464915663388	1.01357020486748	282	17
"REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS"	0.00212992545260916	0.0189529195355168	0.378516327939724	1.45942233850265	1	248
"REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS"	0.244094488188976	0.55793025871766	0.299694282390835	1.12377920095044	216	165
"REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES"	0.259526261585994	0.579666710441737	0.274879855717233	1.08731053986108	251	386
"REACTOME_SIGNALING_BY_TGFB_FAMILY_MEMBERS"	0.151551312649165	0.418355259658945	0.346784890435416	1.22578577251663	126	96
"REACTOME_RAB_REGULATION_OF_TRAFFICKING"	0.293206197854589	0.623906794411811	0.307597564396354	1.09757685904318	245	109
"REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING"	0.959131545338442	1	0.197740763096465	0.655599746006709	750	68
"REACTOME_CALNEXIN_CALRETICULIN_CYCLE"	0.0514579759862779	0.213000179206882	0.742810165829652	1.52199125384259	29	7
"REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS"	0.389365351629503	0.717375611581959	0.528934926469895	1.08376859791613	226	7
"REACTOME_SIGNALING_BY_NOTCH3"	0.320121951219512	0.6521516300776	0.426646549322427	1.11606583290039	209	19
"REACTOME_RHO_GTPASE_CYCLE"	0.39568345323741	0.721294631389674	0.260703473184867	1.03227044330985	384	392
"REACTOME_RHOB_GTPASE_CYCLE"	0.108108108108108	0.347510722180907	-0.317634567010726	-1.27520471500276	23	64
"REACTOME_RHOC_GTPASE_CYCLE"	0.0434782608695652	0.189392214887321	-0.345048104685226	-1.37830750768247	9	62
"REACTOME_CDC42_GTPASE_CYCLE"	0.672413793103448	0.901842707455137	-0.211995849831825	-0.91491535872235	116	89
"REACTOME_RAC1_GTPASE_CYCLE"	0.716216216216216	0.924417304821674	0.232860246080889	0.871561735225403	635	159
"REACTOME_RAC2_GTPASE_CYCLE"	0.216216216216216	0.520671177689991	0.342893981954213	1.17056415107506	175	78
"REACTOME_RHOD_GTPASE_CYCLE"	0.0390625	0.17379679144385	-0.388499584300616	-1.47092322595772	9	47
"REACTOME_RHOQ_GTPASE_CYCLE"	0.742744063324538	0.933350054152654	0.251943156741904	0.813637561628673	562	56
"REACTOME_RHOH_GTPASE_CYCLE"	0.0673211781206171	0.252089382653705	0.489402839314356	1.42519916480898	47	31
"REACTOME_RHOG_GTPASE_CYCLE"	0.377070063694268	0.704202677875714	0.324133994692311	1.06997211742704	295	66
"REACTOME_RHOJ_GTPASE_CYCLE"	0.886685552407932	0.986326596381382	-0.23780620245982	-0.697578359536416	312	16
"REACTOME_RHOBTB2_GTPASE_CYCLE"	0.00757575757575758	0.0502233490281299	0.664699653590021	1.75749652332901	4	20
"REACTOME_RHOU_GTPASE_CYCLE"	0.803867403314917	0.953239635817202	0.255673752489582	0.769514584532986	581	37
"REACTOME_RHOBTB1_GTPASE_CYCLE"	0.0349013657056146	0.161771232685634	0.580118047985703	1.54015209827624	22	21
"REACTOME_RAC3_GTPASE_CYCLE"	0.376068376068376	0.703912010998625	0.30754311054226	1.06105580196956	307	85
"REACTOME_RHOV_GTPASE_CYCLE"	0.803370786516854	0.953239635817202	0.257010544473255	0.75876126903442	571	34
"REACTOME_NONCANONICAL_ACTIVATION_OF_NOTCH3"	0.360205831903945	0.690599709483295	0.537866022056212	1.10206809083492	209	7
"REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION"	0.0162822252374491	0.0937495598446897	0.499269653847191	1.55790218173478	11	46
"REACTOME_BIOSYNTHESIS_OF_SPECIALIZED_PRORESOLVING_MEDIATORS_SPMS"	0.935045317220544	1	0.241829515818015	0.628391609861725	618	18
"REACTOME_BIOSYNTHESIS_OF_EPA_DERIVED_SPMS"	0.536842105263158	0.821512605042017	0.492870480790712	0.96753399082097	305	6
"REACTOME_BIOSYNTHESIS_OF_MARESINS"	0.286057692307692	0.61573969544166	-0.477291240427956	-1.14052902048311	118	8
"REACTOME_BIOSYNTHESIS_OF_E_SERIES_18_S_RESOLVINS"	0.499118165784832	0.794894283717465	0.529989437119665	0.994527442318318	282	5
"REACTOME_INTERLEUKIN_2_SIGNALING"	0.610738255033557	0.862706669249439	0.405438343901572	0.889498753536226	363	9
"REACTOME_INTERLEUKIN_23_SIGNALING"	0.108796296296296	0.347803921868508	-0.654428721594995	-1.42431473494506	46	6
"REACTOME_INTERLEUKIN_27_SIGNALING"	0.0320197044334975	0.150937076989631	-0.65247492339722	-1.63210443426531	12	9
"REACTOME_INTERLEUKIN_21_SIGNALING"	0.212962962962963	0.518843880483705	-0.561354246347652	-1.22174516217483	91	6
"REACTOME_NR1H2_AND_NR1H3_MEDIATED_SIGNALING"	0.0504065040650407	0.209168136569146	0.63711782023874	1.49267234602533	30	12
"REACTOME_ERYTHROPOIETIN_ACTIVATES_PHOSPHOINOSITIDE_3_KINASE_PI3K"	0.669250645994832	0.901842707455137	-0.312746605478804	-0.846621719898636	258	12
"REACTOME_ERYTHROPOIETIN_ACTIVATES_RAS"	0.385642737896494	0.712219218490307	0.480737812088951	1.07778312767391	230	10
"REACTOME_BIOSYNTHESIS_OF_MARESIN_LIKE_SPMS"	0.208333333333333	0.510554737358861	-0.567466563149148	-1.23504815851002	89	6
"REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_FRS2_AND_FRS3"	0.405263157894737	0.729035561877667	0.546160905977782	1.07214625664601	230	6
"REACTOME_NGF_STIMULATED_TRANSCRIPTION"	0.625838926174497	0.876227262546298	0.395081104628982	0.866775812892798	372	9
"REACTOME_PEROXISOMAL_PROTEIN_IMPORT"	0.0595084087968952	0.232654059911217	0.420787202102628	1.3738970272428	45	61
"REACTOME_BLOOD_GROUP_SYSTEMS_BIOSYNTHESIS"	0.577142857142857	0.846120891572343	-0.309184769119613	-0.912919473192898	201	17
"REACTOME_RHOF_GTPASE_CYCLE"	0.12589928057554	0.379522468981337	-0.365716128573082	-1.30939748669244	34	37
"REACTOME_INTERFERON_ALPHA_BETA_SIGNALING"	0.0693069306930693	0.257809625254188	-0.426842146549806	-1.43587751065295	20	29
"REACTOME_INTERLEUKIN_RECEPTOR_SHC_SIGNALING"	0.778963414634146	0.950126655869773	0.28995755610129	0.758500735257058	510	19
"REACTOME_REGULATION_OF_SIGNALING_BY_CBL"	0.106221547799697	0.343813761284794	0.515406939634295	1.3683509456397	69	21
"REACTOME_REGULATION_OF_IFNA_IFNB_SIGNALING"	0.0380116959064327	0.170716011154739	-0.491676068394351	-1.55517837138129	12	22
"REACTOME_INTERFERON_SIGNALING"	0.227678571428571	0.536624848239579	-0.279079423986469	-1.13261109315172	50	65
"REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS"	0.852	0.967978614300846	-0.206231788496303	-0.79047403094565	212	50
"REACTOME_ENDOSOMAL_SORTING_COMPLEX_REQUIRED_FOR_TRANSPORT_ESCRT"	0.0343347639484979	0.160036546807564	0.540558782727327	1.55347308775471	23	29
"REACTOME_IRON_UPTAKE_AND_TRANSPORT"	0.224435590969456	0.531360112755462	0.371049266426353	1.18748191176071	168	52
"REACTOME_TRANSFERRIN_ENDOCYTOSIS_AND_RECYCLING"	0.0695364238410596	0.257809625254188	-0.421531840552811	-1.43274163294424	20	30
"REACTOME_NONSENSE_MEDIATED_DECAY_NMD"	0.001194743130227	0.014838065344557	0.774042074625557	2.75109432648587	0	103
"REACTOME_TRAF6_MEDIATED_NF_KB_ACTIVATION"	0.73354735152488	0.930648769574944	0.330272708183054	0.806659882279192	456	14
"REACTOME_NEGATIVE_REGULATORS_OF_DDX58_IFIH1_SIGNALING"	0.499197431781701	0.794894283717465	0.397245059339447	0.970233521763307	310	14
"REACTOME_ION_TRANSPORT_BY_P_TYPE_ATPASES"	0.980211081794195	1	0.186638872923827	0.600122098322452	742	53
"REACTOME_ACTIVATION_OF_IRF3_IRF7_MEDIATED_BY_TBK1_IKK_EPSILON"	0.562857142857143	0.83758389261745	-0.311848969070079	-0.920785966818007	196	17
"REACTOME_IRAK1_RECRUITS_IKK_COMPLEX"	0.84430176565008	0.967978614300846	0.285456127005173	0.697199617469579	525	14
"REACTOME_IKK_COMPLEX_RECRUITMENT_MEDIATED_BY_RIP1"	0.304093567251462	0.638097977183396	-0.352891155953304	-1.11619972674803	103	22
"REACTOME_IRAK2_MEDIATED_ACTIVATION_OF_TAK1_COMPLEX"	0.555926544240401	0.832333661453207	0.41883790637541	0.93900753668645	332	10
"REACTOME_TRAF6_MEDIATED_INDUCTION_OF_TAK1_COMPLEX_WITHIN_TLR4_COMPLEX"	0.614730878186969	0.866501694574081	-0.303322313498514	-0.889762670916184	216	16
"REACTOME_MOLYBDENUM_COFACTOR_BIOSYNTHESIS"	0.596119929453263	0.854058162147663	0.481182377376789	0.902940786257852	337	5
"REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION"	0.570469798657718	0.843788217747949	0.253195954760162	0.954648876603254	509	173
"REACTOME_CLASS_I_PEROXISOMAL_MEMBRANE_PROTEIN_IMPORT"	0.0383435582822086	0.171515271455901	0.605076727941257	1.54689032716496	24	17
"REACTOME_FLT3_SIGNALING"	0.518950437317784	0.806958584560641	0.338095337987702	0.962420729717945	355	28
"REACTOME_PROTEIN_LOCALIZATION"	0.013126491646778	0.0785700794972614	0.430572209298292	1.52195006978597	10	96
"REACTOME_INSERTION_OF_TAIL_ANCHORED_PROTEINS_INTO_THE_ENDOPLASMIC_RETICULUM_MEMBRANE"	0.800963081861958	0.9520889904377	0.301514830530571	0.736421483443967	498	14
"REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS"	0.948853615520282	1	0.300221522885579	0.563366969928667	537	5
"REACTOME_FOXO_MEDIATED_TRANSCRIPTION"	0.145772594752187	0.409611009880372	-0.40992805222118	-1.26847338562569	49	21
"REACTOME_REGULATION_OF_LOCALIZATION_OF_FOXO_TRANSCRIPTION_FACTORS"	0.31266149870801	0.644546897437835	-0.407581174238602	-1.10334394902194	120	12
"REACTOME_POSTMITOTIC_NUCLEAR_PORE_COMPLEX_NPC_REFORMATION"	0.00151515151515152	0.014838065344557	0.701458397125938	1.87976194016189	0	22
"REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS"	0.115740740740741	0.359410998697786	-0.645384147370348	-1.4046299015715	49	6
"REACTOME_REGULATION_OF_FOXO_TRANSCRIPTIONAL_ACTIVITY_BY_ACETYLATION"	0.849537037037037	0.967978614300846	-0.319799895858085	-0.696020343964151	366	6
"REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_CYCLE_GENES"	0.322195704057279	0.654809715050679	-0.495836110179268	-1.12942688340357	134	7
"REACTOME_ACTIVATION_OF_RAC1_DOWNSTREAM_OF_NMDARS"	0.984210526315789	1	0.243008237567375	0.477039585569686	560	6
"REACTOME_NR1H2_NR1H3_REGULATE_GENE_EXPRESSION_TO_CONTROL_BILE_ACID_HOMEOSTASIS"	0.643859649122807	0.888888888888889	0.442712196302438	0.869070302985948	366	6
"REACTOME_GPER1_SIGNALING"	0.35126582278481	0.68475075276012	-0.312173008683712	-1.05263370141794	110	28
"REACTOME_ESTROGEN_STIMULATED_SIGNALING_THROUGH_PRKCZ"	0.728395061728395	0.929224670463123	0.422763405064636	0.793317335209047	412	5
"REACTOME_ESTROGEN_DEPENDENT_NUCLEAR_EVENTS_DOWNSTREAM_OF_ESR_MEMBRANE_SIGNALING"	0.145320197044335	0.409611009880372	-0.547142408164174	-1.36862508966602	58	9
"REACTOME_AMINO_ACIDS_REGULATE_MTORC1"	0.00132978723404255	0.014838065344557	0.572818951478506	1.82392035926347	0	50
"REACTOME_ALPHA_PROTEIN_KINASE_1_SIGNALING_PATHWAY"	0.410509031198686	0.730143626801764	0.458218484511024	1.05069160435125	249	11
"REACTOME_AGGREPHAGY"	0.0814606741573034	0.286576240587215	0.473668151985905	1.39839028331934	57	34
"REACTOME_N_GLYCAN_TRIMMING_AND_ELONGATION_IN_THE_CIS_GOLGI"	0.126984126984127	0.382041875670685	0.72780674285377	1.36573246139801	71	5
"REACTOME_RAS_PROCESSING"	0.394202898550725	0.721294631389674	0.377354707771786	1.06554534924578	271	27
"REACTOME_SELECTIVE_AUTOPHAGY"	0.0181347150259067	0.100923631448524	0.460716622381146	1.50938004223393	13	62
"REACTOME_PEXOPHAGY"	0.215358931552588	0.520617110799439	0.549636085588811	1.23224860726941	128	10
"REACTOME_SEALING_OF_THE_NUCLEAR_ENVELOPE_NE_BY_ESCRT_III"	0.0191458026509573	0.105143945911528	0.574752154277877	1.60416994936422	12	26
"REACTOME_SIGNALING_BY_CSF3_G_CSF"	0.714939024390244	0.923647932131495	0.315212540299699	0.824565314987159	468	19
"REACTOME_NERVOUS_SYSTEM_DEVELOPMENT"	0.303514376996805	0.637686771872075	0.278003805931224	1.07343904948576	284	256
"REACTOME_RND3_GTPASE_CYCLE"	0.0256410256410256	0.128902316213494	-0.415090714341094	-1.52310029708283	6	41
"REACTOME_RND2_GTPASE_CYCLE"	0.542435424354244	0.826568265682657	-0.258912317999532	-0.951026600088124	146	42
"REACTOME_RND1_GTPASE_CYCLE"	0.0959409594095941	0.322516679712252	-0.347155493624927	-1.27515798149328	25	42
"REACTOME_INACTIVATION_OF_CSF3_G_CSF_SIGNALING"	0.440443213296399	0.747414597672398	-0.348503784884141	-0.997780998902521	158	15
"REACTOME_RHOBTB3_ATPASE_CYCLE"	0.424040066777963	0.736555587854444	0.462311285200807	1.03647204441342	253	10
"REACTOME_NEGATIVE_REGULATION_OF_FLT3"	0.343042071197411	0.675529001742594	0.461465569634769	1.10797321982491	211	13
"REACTOME_RHOBTB_GTPASE_CYCLE"	0.00563380281690141	0.0390610328638498	0.596150579023748	1.73822690122653	3	32
"REACTOME_CYTOPROTECTION_BY_HMOX1"	0.0656836461126005	0.24896944676849	0.441106722080581	1.38678889349774	48	47
"REACTOME_HEME_SIGNALING"	0.285475792988314	0.615326061570666	0.522360398189513	1.17109827763977	170	10
"REACTOME_REGULATION_OF_BACH1_ACTIVITY"	0.015025041736227	0.0874184246471392	0.749306703143099	1.67989723668993	8	10
"REACTOME_SENSORY_PERCEPTION"	0.909090909090909	0.993907537928563	0.20150798114417	0.763738667073947	819	191
"REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS"	0.00113895216400911	0.014838065344557	0.530526361898849	1.96789312306726	0	148
"REACTOME_MIRO_GTPASE_CYCLE"	0.551312649164678	0.831717360117882	-0.402569302487199	-0.916981606074804	230	7
"REACTOME_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3"	0.00101010101010101	0.014838065344557	0.344725535935663	1.39043902300247	0	580
"REACTOME_SENSORY_PERCEPTION_OF_TASTE"	0.776073619631902	0.950126655869773	-0.247553013354314	-0.805729486416547	252	25
"REACTOME_DRUG_ADME"	1	1	0.147260591732801	0.504227787771168	807	80
"REACTOME_AZATHIOPRINE_ADME"	0.167168674698795	0.44578313253012	0.47185207858188	1.28020791964264	110	23
"REACTOME_ASPIRIN_ADME"	0.575862068965517	0.845749764129409	-0.262722123097125	-0.914828681851515	166	34
"REACTOME_PARACETAMOL_ADME"	0.519867549668874	0.806958584560641	-0.281319529370392	-0.956174986356086	156	30
"REACTOME_DRUG_MEDIATED_INHIBITION_OF_CDK4_CDK6_ACTIVITY"	0.0582010582010582	0.229494220015547	0.776621313391776	1.45733321149762	32	5
"REACTOME_ATORVASTATIN_ADME"	0.943349753694581	1	-0.22992422316025	-0.575133741862439	382	9
"REACTOME_KEAP1_NFE2L2_PATHWAY"	0.00126422250316056	0.014838065344557	0.608620220977709	2.02656755559613	0	71
"REACTOME_N_GLYCAN_ANTENNAE_ELONGATION_IN_THE_MEDIAL_TRANS_GOLGI"	0.393491124260355	0.721294631389674	0.384987029297963	1.06800643480711	265	25
"REACTOME_N_GLYCAN_ANTENNAE_ELONGATION"	0.34009360374415	0.675431831348686	0.44112745390766	1.10064340846089	217	15
"REACTOME_REACTIONS_SPECIFIC_TO_THE_COMPLEX_N_GLYCAN_SYNTHESIS_PATHWAY"	0.805418719211823	0.953890924390372	-0.298405969238016	-0.746434365735931	326	9
"REACTOME_REGULATION_OF_NF_KAPPA_B_SIGNALING"	0.257790368271955	0.577339398121847	-0.396315127137488	-1.16254686962905	90	16
"REACTOME_TRANSPORT_OF_RCBL_WITHIN_THE_BODY"	0.337962962962963	0.674305000444089	-0.510578354990609	-1.11123526575167	145	6
