id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
Chrna10	4	0.079648	0.27636	1.0	3472	2	-0.20928	0.90708	0.83194	0.992135	17319	0	-0.20928
Bves	4	0.25615	0.50688	1.0	7274	2	-0.11086	0.90719	0.83194	0.992135	17320	0	-0.11086
Ergic1	4	0.1265	0.33618	1.0	4522	1	-0.043502	0.9072	0.83194	0.992135	17321	0	-0.043502
Pxt1	4	0.21707	0.45992	1.0	6422	2	-0.21166	0.90721	0.83194	0.992135	17322	0	-0.21166
Olfr699	4	0.81427	0.88931	1.0	15312	0	-0.0018742	0.90722	0.83194	0.992135	17323	0	-0.0018742
Apcs	4	0.13813	0.35069	1.0	4767	2	-0.18405	0.90725	0.83194	0.992135	17324	0	-0.18405
Efcab2	4	0.0051407	0.027941	1.0	483	3	-0.40626	0.90726	0.83194	0.992135	17325	0	-0.40626
Smyd3	4	0.17869	0.40622	1.0	5596	2	-0.16259	0.90733	0.83194	0.992135	17326	0	-0.16259
Selenbp2	4	0.47761	0.67626	1.0	10487	1	-0.084022	0.90741	0.83194	0.992135	17327	0	-0.084022
4930415L06Rik	4	0.008308	0.046814	1.0	714	3	-0.45432	0.90743	0.83194	0.992135	17328	0	-0.45432
Chka	4	0.035616	0.14697	1.0	1823	3	-0.33703	0.90752	0.83194	0.992135	17329	0	-0.33703
Bag6	4	0.5366	0.70924	1.0	11103	1	-0.11156	0.90757	0.83194	0.992135	17330	0	-0.11156
Olfr486	4	0.45025	0.665	1.0	10188	1	-0.026739	0.90767	0.83406	0.994497	17331	0	-0.026739
Ncoa2	4	0.20095	0.43946	1.0	6077	2	-0.18283	0.90771	0.83406	0.994497	17332	0	-0.18283
Ina	4	0.33094	0.59488	1.0	8847	2	-0.099067	0.90772	0.83406	0.994497	17333	0	-0.099067
Prr18	4	0.13712	0.34912	1.0	4749	2	-0.20857	0.90778	0.83512	0.995011	17334	0	-0.20857
1700025G04Rik	4	0.76129	0.85603	1.0	14336	1	-0.13191	0.9078	0.83512	0.995011	17335	0	-0.13191
Apba2	4	0.53212	0.70546	1.0	11045	1	-0.016397	0.90782	0.83512	0.995011	17336	0	-0.016397
Ankrd29	4	0.52406	0.69988	1.0	10956	1	-0.13024	0.90785	0.83512	0.995011	17337	0	-0.13024
Pmaip1	4	0.059063	0.2012	1.0	2731	2	-0.22876	0.90802	0.83512	0.995011	17338	0	-0.22876
Oscp1	4	0.17906	0.40622	1.0	5606	2	-0.11978	0.90807	0.83512	0.995011	17339	0	-0.11978
Prss42	4	0.44851	0.665	1.0	10168	1	-0.13553	0.9081	0.83512	0.995011	17340	0	-0.13553
Rp9	4	0.31142	0.56471	1.0	8445	1	-0.009271	0.9082	0.83512	0.995011	17341	0	-0.009271
Rpl8	4	0.79256	0.87485	1.0	14909	0	-0.20563	0.90823	0.83512	0.995011	17342	0	-0.20563
Plat	4	0.051099	0.18375	1.0	2438	3	-0.27102	0.90824	0.83512	0.995011	17343	0	-0.27102
Trmt12	4	0.87329	0.93623	1.0	16458	0	-0.029221	0.90826	0.83512	0.995011	17344	0	-0.029221
Olfr152	4	0.71688	0.81941	1.0	13535	1	-0.000876	0.90827	0.83512	0.995011	17345	0	-0.000876
Gsdmc4	4	0.014839	0.066012	1.0	999	1	-0.10998	0.90832	0.83512	0.995011	17346	0	-0.10998
Timm50	4	0.20035	0.43946	1.0	6061	2	-0.26149	0.90839	0.83614	0.995079	17347	0	-0.26149
D15Ertd621e	4	0.93215	0.96507	1.0	17687	0	0.014746	0.90845	0.83614	0.995079	17348	0	0.014746
Ptcd3	4	0.79907	0.87729	1.0	15028	0	0.0055413	0.90848	0.83614	0.995079	17349	0	0.0055413
Bach2	3	0.19926	0.40973	1.0	6034	1	-0.19936	0.90852	0.85097	1.0	17350	0	-0.19936
Hoxd9	4	0.13181	0.34084	1.0	4633	2	-0.16377	0.9086	0.83614	0.995079	17351	0	-0.16377
Olfr926	4	0.40625	0.64149	1.0	9747	1	-0.038514	0.90861	0.83614	0.995079	17352	0	-0.038514
Aqr	4	0.17224	0.3944	1.0	5467	2	-0.19048	0.90865	0.83614	0.995079	17353	0	-0.19048
Tmem141	4	0.81111	0.88621	1.0	15252	0	-0.014281	0.90873	0.83614	0.995079	17354	0	-0.014281
Tysnd1	4	0.24577	0.4956	1.0	7068	2	-0.18305	0.90879	0.83614	0.995079	17355	0	-0.18305
Xdh	4	0.0036778	0.021074	1.0	380	3	-0.46062	0.90886	0.83614	0.995079	17356	0	-0.46062
Papd7	4	0.10909	0.31413	1.0	4164	2	-0.28995	0.90891	0.83614	0.995079	17357	0	-0.28995
Olfr146	4	0.85281	0.91777	1.0	16069	0	-0.027905	0.90892	0.83614	0.995079	17358	0	-0.027905
Tuft1	4	0.3469	0.61292	1.0	9207	2	-0.1205	0.90893	0.83614	0.995079	17359	0	-0.1205
Commd10	4	0.17414	0.39952	1.0	5513	2	-0.18809	0.90896	0.83614	0.995079	17360	0	-0.18809
Prss33	4	0.77634	0.8643	1.0	14605	0	-0.11019	0.90899	0.83614	0.995079	17361	0	-0.11019
Map1a	4	0.30017	0.55039	1.0	8202	2	-0.10224	0.909	0.83614	0.995079	17362	0	-0.10224
Sphk2	4	0.059151	0.2012	1.0	2733	3	-0.27229	0.90908	0.83614	0.995079	17363	0	-0.27229
Dnajc19	4	0.63755	0.76948	1.0	12330	1	0.0030289	0.90909	0.83614	0.995079	17364	0	0.0030289
Tubb3	4	0.072026	0.25139	1.0	3202	1	-0.22037	0.90924	0.83614	0.995079	17365	0	-0.22037
9930012K11Rik	4	0.12313	0.33242	1.0	4462	1	-0.076322	0.90925	0.83614	0.995079	17366	0	-0.076322
Prtn3	4	0.10419	0.31029	1.0	4074	1	-0.14243	0.90933	0.83614	0.995079	17367	0	-0.14243
Rbm12b1	3	0.21749	0.43791	1.0	6430	2	-0.15653	0.90937	0.85097	1.0	17368	0	-0.15653
Prune	4	0.046451	0.1748	1.0	2239	1	-0.067609	0.9094	0.83712	0.995722	17369	0	-0.067609
Sec23b	4	0.1078	0.31279	1.0	4140	2	-0.1793	0.90942	0.83712	0.995722	17370	0	-0.1793
1700123I01Rik	4	0.25231	0.50688	1.0	7196	1	-0.20136	0.90946	0.83712	0.995722	17371	0	-0.20136
Gabrg3	4	0.46974	0.6735	1.0	10404	1	-0.14284	0.9095	0.83712	0.995722	17372	0	-0.14284
Fdx1	4	0.72725	0.82782	1.0	13713	1	-0.10238	0.90954	0.83712	0.995722	17373	0	-0.10238
Cd276	4	0.10556	0.31211	1.0	4097	2	-0.16966	0.90954	0.83712	0.995722	17374	0	-0.16966
Abca14	4	0.0073024	0.041296	1.0	642	3	-0.40213	0.90956	0.83712	0.995722	17375	0	-0.40213
Zbp1	4	0.027468	0.11333	1.0	1519	2	-0.20941	0.90957	0.83712	0.995722	17376	0	-0.20941
C1galt1c1	4	0.043534	0.16556	1.0	2119	3	-0.31222	0.90959	0.83712	0.995722	17377	0	-0.31222
Smarce1	4	1.106e-05	4.5272e-05	0.022821	41	3	-1.2671	0.90963	0.83817	0.996687	17378	0	-1.2671
Olfr1282	4	0.15912	0.37933	1.0	5174	2	-0.15244	0.90964	0.83817	0.996687	17379	0	-0.15244
Nudcd1	4	0.29751	0.54925	1.0	8153	2	-0.13886	0.90964	0.83817	0.996687	17380	0	-0.13886
1110007C09Rik	4	0.050933	0.18319	1.0	2430	2	-0.2107	0.90968	0.83817	0.996687	17381	0	-0.2107
Olfr851	4	0.18397	0.4141	1.0	5717	2	-0.27771	0.90968	0.83817	0.996687	17382	0	-0.27771
Gpha2	4	0.75829	0.85413	1.0	14280	1	-0.061129	0.90971	0.83918	0.997833	17383	0	-0.061129
Zc3h12b	4	0.040711	0.15859	1.0	2013	3	-0.36576	0.90974	0.84022	0.997978	17384	0	-0.36576
Slc10a4	4	0.0041436	0.023505	1.0	416	3	-0.429	0.90993	0.84022	0.997978	17385	0	-0.429
Spink12	4	0.16599	0.38763	1.0	5313	2	-0.17124	0.90996	0.84022	0.997978	17386	0	-0.17124
Ube2d1	4	0.07058	0.24516	1.0	3153	2	-0.2635	0.90998	0.84022	0.997978	17387	0	-0.2635
Prr9	4	0.15812	0.37768	1.0	5150	1	0.00057767	0.91002	0.84022	0.997978	17388	0	0.00057767
Cmtm4	4	0.53041	0.70453	1.0	11027	1	-0.094241	0.91012	0.84022	0.997978	17389	0	-0.094241
Sytl5	4	0.33803	0.60278	1.0	9008	2	-0.13537	0.91019	0.84022	0.997978	17390	0	-0.13537
Pkd2l1	4	0.73575	0.83634	1.0	13870	1	-0.16655	0.91028	0.84022	0.997978	17391	0	-0.16655
Slc22a18	4	0.62234	0.76288	1.0	12134	1	-0.087614	0.91031	0.84022	0.997978	17392	0	-0.087614
Zbtb3	4	0.048828	0.17897	1.0	2333	3	-0.38694	0.91037	0.84022	0.997978	17393	0	-0.38694
Adra2a	4	0.34871	0.61388	1.0	9241	1	-0.043203	0.91049	0.84022	0.997978	17394	0	-0.043203
Olfr437	4	0.61124	0.75526	1.0	11983	1	-0.0053811	0.91051	0.84022	0.997978	17395	0	-0.0053811
Atg9b	4	0.30496	0.56029	1.0	8297	1	-0.089335	0.91052	0.84022	0.997978	17396	0	-0.089335
Spink6	4	0.29767	0.54925	1.0	8156	2	-0.11525	0.91061	0.84022	0.997978	17397	0	-0.11525
Tmem161b	4	0.041828	0.16083	1.0	2046	3	-0.34587	0.9107	0.84022	0.997978	17398	0	-0.34587
Mcpt4	4	0.65805	0.78348	1.0	12624	1	-0.085607	0.91079	0.84022	0.997978	17399	0	-0.085607
Fgf13	4	0.077581	0.2668	1.0	3405	1	-0.11965	0.91082	0.84022	0.997978	17400	0	-0.11965
Dlat	4	0.42069	0.65002	1.0	9885	1	-0.16061	0.91084	0.84022	0.997978	17401	0	-0.16061
A830010M20Rik	4	0.22274	0.46414	1.0	6548	2	-0.15537	0.91087	0.84022	0.997978	17402	0	-0.15537
Fbxl15	4	0.85103	0.91654	1.0	16034	0	-0.089962	0.91096	0.84126	0.998923	17403	0	-0.089962
Gm4937	4	0.029487	0.11886	1.0	1606	3	-0.24003	0.91113	0.84126	0.998923	17404	0	-0.24003
Krt24	4	0.058404	0.1977	1.0	2706	2	-0.2187	0.91115	0.84126	0.998923	17405	0	-0.2187
Echs1	4	0.10683	0.31211	1.0	4120	2	-0.1145	0.91122	0.84126	0.998923	17406	0	-0.1145
Ap4b1	4	0.39845	0.63776	1.0	9684	1	-0.10189	0.91137	0.84126	0.998923	17407	0	-0.10189
Wbp5	4	0.082544	0.28108	1.0	3575	2	-0.23267	0.91157	0.84227	0.999318	17408	0	-0.23267
Pigv	4	0.022376	0.091247	1.0	1327	3	-0.41555	0.9116	0.84227	0.999318	17409	0	-0.41555
Tmprss11b	4	0.058887	0.19994	1.0	2724	3	-0.27586	0.91163	0.84227	0.999318	17410	0	-0.27586
Eif2s3y	4	0.7329	0.83161	1.0	13816	1	-0.086895	0.91172	0.84227	0.999318	17411	0	-0.086895
Tpd52l2	4	0.63659	0.76854	1.0	12320	1	-0.022345	0.91174	0.84227	0.999318	17412	0	-0.022345
Cthrc1	4	0.39955	0.6387	1.0	9696	1	-0.056882	0.91176	0.84227	0.999318	17413	0	-0.056882
Asic2	4	0.033231	0.1332	1.0	1742	3	-0.31553	0.91185	0.84227	0.999318	17414	0	-0.31553
Adal	4	0.24206	0.4901	1.0	6987	1	-0.058506	0.91186	0.84227	0.999318	17415	0	-0.058506
Hsbp1l1	4	0.40907	0.64149	1.0	9775	1	-0.17434	0.91189	0.84227	0.999318	17416	0	-0.17434
Rab5b	4	0.014991	0.066452	1.0	1008	2	-0.33931	0.91194	0.84227	0.999318	17417	0	-0.33931
Ccnt2	4	0.1612	0.38182	1.0	5209	2	-0.16528	0.91195	0.84227	0.999318	17418	0	-0.16528
Klk1b1	4	0.74302	0.84192	1.0	14015	1	-0.11931	0.91198	0.84227	0.999318	17419	0	-0.11931
Col28a1	4	0.38929	0.63315	1.0	9613	1	-0.087931	0.912	0.84227	0.999318	17420	0	-0.087931
Impg2	4	0.06646	0.22719	1.0	3013	3	-0.3053	0.9121	0.84227	0.999318	17421	0	-0.3053
Rnf115	4	0.011576	0.057269	1.0	862	3	-0.42091	0.91216	0.84327	1.0	17422	0	-0.42091
Scamp4	4	0.053956	0.1887	1.0	2542	2	-0.13241	0.91219	0.84327	1.0	17423	0	-0.13241
Rnf180	4	0.76357	0.85603	1.0	14382	0	-0.14566	0.91221	0.84327	1.0	17424	0	-0.14566
Egfl6	4	0.19277	0.42709	1.0	5898	2	-0.18947	0.91228	0.84327	1.0	17425	0	-0.18947
Rsu1	4	0.01938	0.08387	1.0	1199	3	-0.30521	0.91237	0.84327	1.0	17426	0	-0.30521
Mtf1	4	0.0090087	0.052002	1.0	744	3	-0.4222	0.91238	0.84327	1.0	17427	0	-0.4222
Vmn2r66	4	0.29432	0.54592	1.0	8070	2	-0.15616	0.9124	0.84327	1.0	17428	0	-0.15616
Dnah8	4	0.15578	0.37446	1.0	5105	2	-0.10272	0.91241	0.84327	1.0	17429	0	-0.10272
Triqk	4	0.05086	0.18262	1.0	2425	2	-0.39418	0.91246	0.84427	1.0	17430	0	-0.39418
Cry2	4	0.050928	0.18319	1.0	2429	3	-0.29936	0.91249	0.84427	1.0	17431	0	-0.29936
Grk6	4	0.043096	0.16499	1.0	2102	2	-0.18355	0.91267	0.84624	1.0	17432	0	-0.18355
Rtp1	4	0.73679	0.83727	1.0	13889	1	-0.15823	0.9127	0.84624	1.0	17433	0	-0.15823
Nrsn2	4	0.81972	0.89242	1.0	15415	0	-0.071707	0.91283	0.84624	1.0	17434	0	-0.071707
Gm13177	4	0.012886	0.060495	1.0	908	2	-0.39767	0.91294	0.84624	1.0	17435	0	-0.39767
Plxnb2	4	0.85439	0.9196	1.0	16107	0	0.022446	0.91309	0.84624	1.0	17436	0	0.022446
Hist2h2bb	4	0.82725	0.89617	1.0	15557	0	-0.058054	0.91311	0.84624	1.0	17437	0	-0.058054
Olfr913	4	0.0529	0.18682	1.0	2498	3	-0.26572	0.91316	0.84624	1.0	17438	0	-0.26572
Zfp385a	4	0.46538	0.67255	1.0	10340	1	-0.038092	0.91317	0.84624	1.0	17439	0	-0.038092
Tbx6	4	0.080528	0.27694	1.0	3508	3	-0.25408	0.91319	0.84624	1.0	17440	0	-0.25408
Kcne2	4	0.33881	0.60375	1.0	9025	2	-0.17182	0.91321	0.84624	1.0	17441	0	-0.17182
Adipor1	4	0.097402	0.29923	1.0	3919	2	-0.11303	0.91322	0.84624	1.0	17442	0	-0.11303
Olfr1155	4	0.44825	0.665	1.0	10164	1	-0.1129	0.91324	0.84624	1.0	17443	0	-0.1129
Smug1	4	0.79331	0.87567	1.0	14923	0	-0.029855	0.91329	0.84624	1.0	17444	0	-0.029855
Apob	4	0.15425	0.37367	1.0	5074	2	-0.20747	0.91337	0.84624	1.0	17445	0	-0.20747
Vsig8	4	0.051833	0.18375	1.0	2462	3	-0.26866	0.91338	0.84624	1.0	17446	0	-0.26866
Zswim5	4	0.092225	0.29532	1.0	3817	2	-0.24987	0.91341	0.84624	1.0	17447	0	-0.24987
Fxyd7	4	0.41455	0.64433	1.0	9829	1	-0.084622	0.91343	0.84624	1.0	17448	0	-0.084622
Furin	4	0.028857	0.11749	1.0	1582	3	-0.28387	0.91346	0.84624	1.0	17449	0	-0.28387
Fam3a	4	0.19208	0.42709	1.0	5882	2	-0.24224	0.91358	0.84624	1.0	17450	0	-0.24224
Ppp1r42	4	0.30381	0.55808	1.0	8280	2	-0.16454	0.91362	0.84624	1.0	17451	0	-0.16454
Vmn1r69	4	0.60498	0.75154	1.0	11904	1	-0.055267	0.91362	0.84624	1.0	17452	0	-0.055267
Akap5	4	0.715	0.81846	1.0	13496	1	-0.024216	0.91364	0.84624	1.0	17453	0	-0.024216
Atxn3	4	0.043493	0.16556	1.0	2117	3	-0.27148	0.91366	0.84624	1.0	17454	0	-0.27148
Man1c1	4	0.088959	0.28948	1.0	3764	2	-0.15672	0.91367	0.84624	1.0	17455	0	-0.15672
Mia2	4	0.67288	0.79765	1.0	12812	1	-0.19015	0.91382	0.84624	1.0	17456	0	-0.19015
Gtf2e2	4	0.34581	0.61292	1.0	9180	2	-0.33669	0.91385	0.84624	1.0	17457	0	-0.33669
Sfpq	4	0.048692	0.17897	1.0	2326	2	-0.51426	0.91395	0.84624	1.0	17458	0	-0.51426
Rbm6	4	7.3953e-06	3.4733e-05	0.018406	39	3	-0.81802	0.91398	0.84624	1.0	17459	0	-0.81802
Idh1	4	0.19785	0.43615	1.0	6002	2	-0.20043	0.9141	0.84624	1.0	17460	0	-0.20043
Crybb3	4	0.31152	0.56471	1.0	8446	2	-0.14902	0.91412	0.84624	1.0	17461	0	-0.14902
Ccdc110	4	0.179	0.40622	1.0	5603	2	-0.18659	0.91413	0.84624	1.0	17462	0	-0.18659
Wdr7	4	0.0047475	0.02548	1.0	463	3	-0.40124	0.91414	0.84624	1.0	17463	0	-0.40124
Fbll1	4	0.035719	0.14697	1.0	1827	3	-0.32382	0.91419	0.84624	1.0	17464	0	-0.32382
Tbrg4	3	0.64413	0.75597	1.0	12409	1	-0.14237	0.91425	0.85518	1.0	17465	0	-0.14237
Aspdh	4	0.62539	0.76288	1.0	12179	1	-0.20451	0.91431	0.84624	1.0	17466	0	-0.20451
Chrm1	4	0.81015	0.88541	1.0	15235	0	-0.020628	0.91437	0.84624	1.0	17467	0	-0.020628
Pde4b	3	0.068749	0.19226	1.0	3086	2	-0.33171	0.91451	0.85518	1.0	17468	0	-0.33171
Tbc1d10a	4	0.0021209	0.012759	1.0	258	3	-0.57011	0.91459	0.84722	1.0	17469	0	-0.57011
Llgl1	4	0.14019	0.35471	1.0	4806	2	-0.25921	0.91461	0.84722	1.0	17470	0	-0.25921
Lims2	4	0.61681	0.75817	1.0	12058	1	-0.068497	0.91463	0.84722	1.0	17471	0	-0.068497
Acy3	4	0.68714	0.80431	1.0	13065	1	-0.054317	0.91469	0.84722	1.0	17472	0	-0.054317
Msto1	4	0.61292	0.75622	1.0	12006	1	-0.1063	0.91473	0.84722	1.0	17473	0	-0.1063
Mospd2	4	0.32512	0.58267	1.0	8736	2	-0.15725	0.91474	0.84722	1.0	17474	0	-0.15725
Msrb2	4	0.0054457	0.029318	1.0	512	3	-0.5309	0.91478	0.84723	1.0	17475	0	-0.5309
Arhgap32	4	0.07069	0.24586	1.0	3155	2	-0.36198	0.91483	0.84723	1.0	17476	0	-0.36198
Amn1	4	0.010502	0.055706	1.0	807	2	-0.23981	0.91485	0.84723	1.0	17477	0	-0.23981
Trpm1	4	0.67773	0.79954	1.0	12905	1	-0.17492	0.91486	0.84723	1.0	17478	0	-0.17492
Baz1b	4	0.084882	0.28384	1.0	3677	3	-0.25993	0.91497	0.84723	1.0	17479	0	-0.25993
Masp1	4	0.23711	0.48117	1.0	6864	2	-0.22079	0.91499	0.84723	1.0	17480	0	-0.22079
Mrps15	4	0.073111	0.25202	1.0	3239	3	-0.27069	0.91525	0.84819	1.0	17481	0	-0.27069
Gm266	4	0.65539	0.78348	1.0	12581	1	-0.075948	0.91528	0.84819	1.0	17482	0	-0.075948
Rnf111	4	0.067789	0.23495	1.0	3060	3	-0.20342	0.91535	0.84917	1.0	17483	0	-0.20342
Reln	4	0.076965	0.26398	1.0	3374	2	-0.15311	0.91542	0.84917	1.0	17484	0	-0.15311
Aqp8	4	0.0016041	0.0090221	0.847547	218	3	-0.48155	0.91544	0.84917	1.0	17485	0	-0.48155
4921539E11Rik	4	0.11488	0.32305	1.0	4280	2	-0.2493	0.91545	0.85017	1.0	17486	0	-0.2493
Rilp	4	0.21972	0.46187	1.0	6475	2	-0.12864	0.91548	0.85017	1.0	17487	0	-0.12864
Gid4	4	0.076653	0.26135	1.0	3366	2	-0.49124	0.9155	0.85017	1.0	17488	0	-0.49124
Prosc	4	0.0027062	0.01604	1.0	306	2	-0.36223	0.91553	0.85017	1.0	17489	0	-0.36223
Tnfrsf23	4	0.23451	0.47983	1.0	6816	1	-0.084597	0.91563	0.85017	1.0	17490	0	-0.084597
Olfr1308	4	0.050667	0.18199	1.0	2415	2	-0.24311	0.91567	0.85017	1.0	17491	0	-0.24311
Naglu	4	0.34528	0.61198	1.0	9167	2	-0.082774	0.91569	0.85017	1.0	17492	0	-0.082774
H2-M2	4	0.3068	0.56029	1.0	8339	1	-0.037797	0.91571	0.85017	1.0	17493	0	-0.037797
Slc23a1	4	0.004326	0.023945	1.0	425	3	-0.49992	0.91573	0.85017	1.0	17494	0	-0.49992
Ranbp17	4	0.042902	0.16444	1.0	2096	3	-0.34739	0.91574	0.85017	1.0	17495	0	-0.34739
Cpa1	4	0.12085	0.33021	1.0	4406	1	-0.065454	0.91579	0.85017	1.0	17496	0	-0.065454
Olfr66	4	0.12438	0.33541	1.0	4486	2	-0.14669	0.91586	0.85017	1.0	17497	0	-0.14669
Olfr1440	4	0.49703	0.68573	1.0	10678	1	-0.046543	0.91588	0.85017	1.0	17498	0	-0.046543
Rfx3	4	0.91776	0.95657	1.0	17380	0	0.018639	0.916	0.85017	1.0	17499	0	0.018639
H2-Ke6	4	0.048504	0.17897	1.0	2317	3	-0.28932	0.91602	0.85017	1.0	17500	0	-0.28932
1700080E11Rik	4	0.09814	0.29991	1.0	3935	2	-0.35607	0.91605	0.85017	1.0	17501	0	-0.35607
Mamld1	4	0.12707	0.33618	1.0	4528	2	-0.17239	0.91606	0.85017	1.0	17502	0	-0.17239
Ivl	4	0.22939	0.47212	1.0	6696	1	-0.087353	0.91615	0.85017	1.0	17503	0	-0.087353
Scyl2	4	0.28322	0.53044	1.0	7820	1	-0.020778	0.91616	0.85017	1.0	17504	0	-0.020778
Lrp2bp	4	0.84285	0.90818	1.0	15880	0	-0.018523	0.91618	0.85017	1.0	17505	0	-0.018523
Slc10a3	4	0.035954	0.14745	1.0	1837	3	-0.38687	0.91618	0.85017	1.0	17506	0	-0.38687
Tmem246	4	0.28339	0.53159	1.0	7824	2	-0.13815	0.91622	0.85017	1.0	17507	0	-0.13815
Celf3	4	0.15085	0.36539	1.0	5007	1	-0.028983	0.91629	0.85017	1.0	17508	0	-0.028983
Mcu	4	0.33921	0.60376	1.0	9034	2	-0.14896	0.91639	0.85017	1.0	17509	0	-0.14896
Xpa	4	0.13453	0.34084	1.0	4698	2	-0.2218	0.91644	0.85017	1.0	17510	0	-0.2218
Cubn	4	0.0282	0.11512	1.0	1551	3	-0.32548	0.91644	0.85017	1.0	17511	0	-0.32548
Arl5a	4	0.028289	0.11555	1.0	1557	3	-0.38458	0.9165	0.85017	1.0	17512	0	-0.38458
Myoz1	4	0.57296	0.72805	1.0	11518	1	-0.093916	0.91651	0.85017	1.0	17513	0	-0.093916
Cpa2	4	0.0805	0.27694	1.0	3505	3	-0.28965	0.91651	0.85017	1.0	17514	0	-0.28965
Cmpk1	4	0.21312	0.45424	1.0	6338	2	-0.16356	0.91656	0.85017	1.0	17515	0	-0.16356
Hpse	4	0.054282	0.1887	1.0	2555	3	-0.24883	0.91658	0.85017	1.0	17516	0	-0.24883
Cdh7	4	0.042218	0.16141	1.0	2062	2	-0.32894	0.91662	0.85017	1.0	17517	0	-0.32894
Nhlh1	4	0.73769	0.83727	1.0	13905	1	-0.052999	0.91665	0.85017	1.0	17518	0	-0.052999
Itpa	4	0.35123	0.61714	1.0	9294	2	-0.10356	0.91679	0.85017	1.0	17519	0	-0.10356
Adam7	4	0.22884	0.47212	1.0	6679	2	-0.13433	0.91688	0.85017	1.0	17520	0	-0.13433
Dtx2	4	0.12186	0.33169	1.0	4432	1	-0.17982	0.9169	0.85017	1.0	17521	0	-0.17982
Atxn7l2	4	0.25817	0.50915	1.0	7311	2	-0.12535	0.91691	0.85017	1.0	17522	0	-0.12535
Ebpl	4	0.017885	0.073671	1.0	1144	2	-0.31069	0.91693	0.85017	1.0	17523	0	-0.31069
Plin1	4	0.60438	0.75154	1.0	11893	1	-0.048133	0.91704	0.85113	1.0	17524	0	-0.048133
Jagn1	4	0.017089	0.071619	1.0	1105	3	-0.37551	0.91707	0.85113	1.0	17525	0	-0.37551
Akap3	4	0.39614	0.63682	1.0	9661	1	-0.051787	0.9171	0.85113	1.0	17526	0	-0.051787
Slc4a8	4	0.59075	0.74222	1.0	11726	1	-0.025838	0.91713	0.85114	1.0	17527	0	-0.025838
Tmem63c	4	0.008023	0.045228	1.0	700	3	-0.61462	0.91714	0.85114	1.0	17528	0	-0.61462
Selo	4	0.016493	0.070518	1.0	1079	2	-0.27826	0.91717	0.85114	1.0	17529	0	-0.27826
Ythdc2	4	0.215	0.45659	1.0	6379	2	-0.17237	0.91722	0.85114	1.0	17530	0	-0.17237
Jrk	4	0.69717	0.80716	1.0	13222	1	-0.017778	0.91724	0.85114	1.0	17531	0	-0.017778
Spinkl	4	0.083898	0.28169	1.0	3632	2	-0.25117	0.91725	0.85114	1.0	17532	0	-0.25117
Ifnar1	4	1.5138e-09	2.3954e-07	0.000381	7	3	-1.2885	0.91728	0.85211	1.0	17533	0	-1.2885
Spry2	4	0.50114	0.68767	1.0	10716	1	-0.10702	0.91734	0.85307	1.0	17534	0	-0.10702
Il1rl1	4	0.74867	0.84752	1.0	14112	1	-0.064806	0.91749	0.85307	1.0	17535	0	-0.064806
Ercc8	4	0.33839	0.60278	1.0	9015	2	-0.094087	0.91751	0.85307	1.0	17536	0	-0.094087
Vmn1r10	4	0.081133	0.27828	1.0	3520	2	-0.26452	0.91756	0.85404	1.0	17537	0	-0.26452
Ldhc	4	0.22501	0.46911	1.0	6589	2	-0.12233	0.91758	0.85404	1.0	17538	0	-0.12233
Timp3	4	0.70651	0.81182	1.0	13365	1	0.0014913	0.9176	0.85404	1.0	17539	0	0.0014913
Ankrd61	4	0.0024132	0.014816	1.0	277	3	-0.52412	0.91773	0.85404	1.0	17540	0	-0.52412
Steap3	4	0.41198	0.64246	1.0	9802	1	-0.072889	0.91782	0.85404	1.0	17541	0	-0.072889
Nmrk2	4	0.039141	0.15578	1.0	1944	3	-0.37643	0.91784	0.85404	1.0	17542	0	-0.37643
Foxa2	4	0.57596	0.73085	1.0	11550	1	-0.09876	0.91788	0.85404	1.0	17543	0	-0.09876
Olfr1289	4	0.79202	0.87485	1.0	14903	0	0.009747	0.9179	0.85404	1.0	17544	0	0.009747
Mapk4	4	0.031536	0.12445	1.0	1682	3	-0.4452	0.91795	0.85404	1.0	17545	0	-0.4452
Igfals	4	0.79508	0.87567	1.0	14952	0	-0.13924	0.91798	0.85404	1.0	17546	0	-0.13924
2610301B20Rik	4	0.1044	0.31029	1.0	4078	2	-0.23105	0.918	0.85404	1.0	17547	0	-0.23105
Rexo1	4	0.0078531	0.044623	1.0	683	3	-0.38688	0.91812	0.85404	1.0	17548	0	-0.38688
Polr3d	4	0.26113	0.51374	1.0	7368	1	-0.12446	0.91817	0.85404	1.0	17549	0	-0.12446
Cd52	4	0.3137	0.5682	1.0	8491	1	-0.16532	0.9182	0.85404	1.0	17550	0	-0.16532
Fra10ac1	4	0.11182	0.31801	1.0	4221	2	-0.17508	0.91821	0.85404	1.0	17551	0	-0.17508
Zfp275	4	0.34164	0.60561	1.0	9079	2	-0.12141	0.91826	0.85404	1.0	17552	0	-0.12141
Kif5c	4	0.67131	0.79575	1.0	12790	1	-0.093339	0.91827	0.85404	1.0	17553	0	-0.093339
Wdr53	4	0.014172	0.06363	1.0	965	3	-0.38185	0.91827	0.85404	1.0	17554	0	-0.38185
Nsun7	4	0.33551	0.5992	1.0	8949	2	-0.065178	0.91831	0.85404	1.0	17555	0	-0.065178
