"ID" "X[[i]]"
"18613" "REACTOME_METABOLISM_OF_RNA" "psmb5"
"18614" "REACTOME_METABOLISM_OF_RNA" "hnrnpf"
"18615" "REACTOME_METABOLISM_OF_RNA" "fbl"
"18616" "REACTOME_METABOLISM_OF_RNA" "sf3b2"
"18617" "REACTOME_METABOLISM_OF_RNA" "utp14a"
"18618" "REACTOME_METABOLISM_OF_RNA" "ppwd1"
"18619" "REACTOME_METABOLISM_OF_RNA" "rpl35"
"18620" "REACTOME_METABOLISM_OF_RNA" "dis3"
"18621" "REACTOME_METABOLISM_OF_RNA" "ywhab"
"18622" "REACTOME_METABOLISM_OF_RNA" "gemin5"
"18623" "REACTOME_METABOLISM_OF_RNA" "gemin6"
"18624" "REACTOME_METABOLISM_OF_RNA" "psma5"
"18625" "REACTOME_METABOLISM_OF_RNA" "dcp2"
"18626" "REACTOME_METABOLISM_OF_RNA" "cnot6l"
"18627" "REACTOME_METABOLISM_OF_RNA" "nupl2"
"18628" "REACTOME_METABOLISM_OF_RNA" "cstf2t"
"18629" "REACTOME_METABOLISM_OF_RNA" "dnajc8"
"18630" "REACTOME_METABOLISM_OF_RNA" "rplp0"
"18631" "REACTOME_METABOLISM_OF_RNA" "smg8"
"18632" "REACTOME_METABOLISM_OF_RNA" "polr2g"
"18633" "REACTOME_METABOLISM_OF_RNA" "wbp11"
"18634" "REACTOME_METABOLISM_OF_RNA" "wbp4"
"18635" "REACTOME_METABOLISM_OF_RNA" "gemin7"
"18636" "REACTOME_METABOLISM_OF_RNA" "psma7"
"18637" "REACTOME_METABOLISM_OF_RNA" "rpl36al"
"18638" "REACTOME_METABOLISM_OF_RNA" "rps10"
"18639" "REACTOME_METABOLISM_OF_RNA" "sf3a3"
"18640" "REACTOME_METABOLISM_OF_RNA" "cnot11"
"18641" "REACTOME_METABOLISM_OF_RNA" "rpl35a"
"18642" "REACTOME_METABOLISM_OF_RNA" "rpl9"
"18643" "REACTOME_METABOLISM_OF_RNA" "cnot10"
"18644" "REACTOME_METABOLISM_OF_RNA" "polr2f"
"18645" "REACTOME_METABOLISM_OF_RNA" "ptbp1"
"18646" "REACTOME_METABOLISM_OF_RNA" "bms1"
"18647" "REACTOME_METABOLISM_OF_RNA" "xab2"
"18648" "REACTOME_METABOLISM_OF_RNA" "rpp21"
"18649" "REACTOME_METABOLISM_OF_RNA" "wdr61"
"18650" "REACTOME_METABOLISM_OF_RNA" "rpl29"
"18651" "REACTOME_METABOLISM_OF_RNA" "uba52"
"18652" "REACTOME_METABOLISM_OF_RNA" "hspa8"
"18653" "REACTOME_METABOLISM_OF_RNA" "ncl"
"18654" "REACTOME_METABOLISM_OF_RNA" "nol6"
"18655" "REACTOME_METABOLISM_OF_RNA" "dhx38"
"18656" "REACTOME_METABOLISM_OF_RNA" "xpo1"
"18657" "REACTOME_METABOLISM_OF_RNA" "isy1"
"18658" "REACTOME_METABOLISM_OF_RNA" "psma3"
"18659" "REACTOME_METABOLISM_OF_RNA" "nup153"
"18660" "REACTOME_METABOLISM_OF_RNA" "ranbp2"
"18661" "REACTOME_METABOLISM_OF_RNA" "gtf2h1"
"18662" "REACTOME_METABOLISM_OF_RNA" "rps24"
"18663" "REACTOME_METABOLISM_OF_RNA" "gtf2h4"
"18664" "REACTOME_METABOLISM_OF_RNA" "prpf38a"
"18665" "REACTOME_METABOLISM_OF_RNA" "rpl14"
"18666" "REACTOME_METABOLISM_OF_RNA" "psmd6"
"18667" "REACTOME_METABOLISM_OF_RNA" "rrp7a"
"18668" "REACTOME_METABOLISM_OF_RNA" "psma2"
"18669" "REACTOME_METABOLISM_OF_RNA" "pcbp2"
"18670" "REACTOME_METABOLISM_OF_RNA" "hnrnpl"
"18671" "REACTOME_METABOLISM_OF_RNA" "srsf5"
"18672" "REACTOME_METABOLISM_OF_RNA" "cwc25"
"18673" "REACTOME_METABOLISM_OF_RNA" "mapkapk2"
"18674" "REACTOME_METABOLISM_OF_RNA" "poldip3"
"18675" "REACTOME_METABOLISM_OF_RNA" "psmd10"
"18676" "REACTOME_METABOLISM_OF_RNA" "pan2"
"18677" "REACTOME_METABOLISM_OF_RNA" "paip1"
"18678" "REACTOME_METABOLISM_OF_RNA" "syf2"
"18679" "REACTOME_METABOLISM_OF_RNA" "nup88"
"18680" "REACTOME_METABOLISM_OF_RNA" "sart1"
"18681" "REACTOME_METABOLISM_OF_RNA" "rbm17"
"18682" "REACTOME_METABOLISM_OF_RNA" "psmc4"
"18683" "REACTOME_METABOLISM_OF_RNA" "psmc5"
"18684" "REACTOME_METABOLISM_OF_RNA" "gemin2"
"18685" "REACTOME_METABOLISM_OF_RNA" "dcps"
"18686" "REACTOME_METABOLISM_OF_RNA" "exosc2"
"18687" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "flcn"
"18688" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "lamtor2"
"18689" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "keap1"
"18690" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "rragc"
"18691" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "rraga"
"18692" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "lamtor3"
"18693" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "lamtor1"
"18694" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "sod1"
"18695" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "lamtor4"
"18696" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "bach1"
"18697" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "tuba1c"
"18698" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "cul3"
"18699" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "txn1"
"18700" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "tuba1b"
"18701" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "rpa3"
"18702" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "ccna2"
"18703" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "szt2"
"18704" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "psmd14"
"18705" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "vcp"
"18706" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "psmb1"
"18707" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "nprl3"
"18708" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "depdc5"
"18709" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "nup160"
"18710" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "nprl2"
"18711" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "psma4"
"18712" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "mre11a"
"18713" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "cdc23"
"18714" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "rps27a"
"18715" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "nup205"
"18716" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "atp6v1a"
"18717" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "anapc10"
"18718" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "dnajb6"
"18719" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "rad50"
"18720" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "psmd2"
"18721" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "txnrd1"
"18722" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "map2k7"
"18723" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "rae1"
"18724" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "rbx1"
"18725" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "mdm4"
"18726" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "hdac3"
"18727" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "nup85"
"18728" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "psmd12"
"18729" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "hspa14"
"18730" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "skp2"
"18731" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "psma6"
"18732" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "dctn4"
"18733" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "hmox1"
"18734" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "psmd3"
"18735" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "hsp90ab1"
"18736" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "kptn"
"18737" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "cycs"
"18738" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "dynll1"
"18739" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "psmc6"
"18740" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "nup98"
"18741" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "nploc4"
"18742" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "dctn6"
"18743" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "nup214"
"18744" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "rps19bp1"
"18745" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "gsk3b"
"18746" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "psmd4"
"18747" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "tgs1"
"18748" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "nup43"
"18749" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "cdk4"
"18750" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "rxra"
"18751" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "cdc16"
"18752" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "cox14"
"18753" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "nup107"
"18754" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "hsbp1"
"18755" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "hspa13"
"18756" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "nup93"
"18757" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "nbn"
"18758" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "stip1"
"18759" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "anapc11"
"18760" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "cul2"
"18761" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "h13"
"18762" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "hspa4"
"18763" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "smarcd3"
"18764" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "dnajc2"
"18765" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "atp6v1b2"
"18766" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "rpa1"
"18767" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "atp6v1g1"
"18768" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "ccs"
"18769" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "psmb7"
"18770" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "trim21"
"18771" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "psmb2"
"18772" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "rps6ka1"
"18773" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "psmb5"
"18774" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "capzb"
"18775" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "map2k4"
"18776" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "cox7c"
"18777" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "anapc5"
"18778" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "eif2s3x"
"18779" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "sin3a"
"18780" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "eef1a1"
"18781" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "anapc1"
"18782" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "dctn5"
"18783" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "psma5"
"18784" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "nupl2"
"18785" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "fnip2"
"18786" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "cdc27"
"18787" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "eif2s1"
"18788" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "jun"
"18789" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "cdc26"
"18790" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "psma7"
"18791" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "cox6a1"
"18792" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "hif1a"
"18793" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "dync1i2"
"18794" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "cox4i1"
"18795" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "atm"
"18796" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "atp6v1e1"
"18797" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "uba52"
"18798" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "hspa8"
"18799" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "tuba1a"
"18800" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "tubal3"
"18801" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "xpo1"
"18802" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "psma3"
"18803" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "hsp90aa1"
"18804" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "nup153"
"18805" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "alb"
"18806" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "ranbp2"
"18807" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "ets2"
"18808" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "ubn1"
"18809" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "gpx1"
"18810" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "psmd6"
"18811" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "ccne1"
"18812" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "psma2"
"18813" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "ptges3"
"18814" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "ccne2"
"18815" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "mapkapk2"
"18816" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "cdk6"
"18817" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "dctn3"
"18818" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "psmd10"
"18819" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "cox5a"
"18820" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "rps6ka3"
"18821" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "anapc2"
"18822" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "nup88"
"18823" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "psmc4"
"18824" "REACTOME_CELLULAR_RESPONSES_TO_STIMULI" "psmc5"
"18825" "REACTOME_CARBOXYTERMINAL_POST_TRANSLATIONAL_MODIFICATIONS_OF_TUBULIN" "tuba1c"
"18826" "REACTOME_CARBOXYTERMINAL_POST_TRANSLATIONAL_MODIFICATIONS_OF_TUBULIN" "tuba1b"
"18827" "REACTOME_CARBOXYTERMINAL_POST_TRANSLATIONAL_MODIFICATIONS_OF_TUBULIN" "ttll5"
"18828" "REACTOME_CARBOXYTERMINAL_POST_TRANSLATIONAL_MODIFICATIONS_OF_TUBULIN" "tuba1a"
"18829" "REACTOME_CARBOXYTERMINAL_POST_TRANSLATIONAL_MODIFICATIONS_OF_TUBULIN" "tubal3"
"18830" "REACTOME_CARBOXYTERMINAL_POST_TRANSLATIONAL_MODIFICATIONS_OF_TUBULIN" "ttll8"
"18831" "REACTOME_NUCLEOTIDE_CATABOLISM" "xdh"
"18832" "REACTOME_NUCLEOTIDE_CATABOLISM" "entpd4"
"18833" "REACTOME_NUCLEOTIDE_CATABOLISM" "entpd6"
"18834" "REACTOME_NUCLEOTIDE_CATABOLISM" "nudt5"
"18835" "REACTOME_NUCLEOTIDE_CATABOLISM" "nudt9"
"18836" "REACTOME_NUCLEOTIDE_CATABOLISM" "nt5m"
"18837" "REACTOME_NUCLEOTIDE_CATABOLISM" "upb1"
"18838" "REACTOME_NUCLEOTIDE_CATABOLISM" "entpd3"
"18839" "REACTOME_NUCLEOTIDE_CATABOLISM" "dpyd"
"18840" "REACTOME_NUCLEOTIDE_CATABOLISM" "upp1"
"18841" "REACTOME_NUCLEOTIDE_CATABOLISM" "nudt16"
"18842" "REACTOME_NUCLEOTIDE_BIOSYNTHESIS" "paics"
"18843" "REACTOME_NUCLEOTIDE_BIOSYNTHESIS" "gart"
"18844" "REACTOME_NUCLEOTIDE_BIOSYNTHESIS" "adsl"
"18845" "REACTOME_NUCLEOTIDE_BIOSYNTHESIS" "atic"
"18846" "REACTOME_NUCLEOTIDE_BIOSYNTHESIS" "impdh2"
"18847" "REACTOME_NUCLEOTIDE_BIOSYNTHESIS" "gmps"
"18848" "REACTOME_NUCLEOTIDE_BIOSYNTHESIS" "adssl1"
"18849" "REACTOME_NUCLEOTIDE_BIOSYNTHESIS" "ppat"
"18850" "REACTOME_NUCLEOTIDE_BIOSYNTHESIS" "pfas"
"18851" "REACTOME_NUCLEOTIDE_BIOSYNTHESIS" "cad"
"18852" "REACTOME_NUCLEOTIDE_SALVAGE" "tk1"
"18853" "REACTOME_NUCLEOTIDE_SALVAGE" "uck1"
"18854" "REACTOME_NUCLEOTIDE_SALVAGE" "dck"
"18855" "REACTOME_NUCLEOTIDE_SALVAGE" "ada"
"18856" "REACTOME_NUCLEOTIDE_SALVAGE" "ampd1"
"18857" "REACTOME_NUCLEOTIDE_SALVAGE" "aprt"
"18858" "REACTOME_METABOLISM_OF_STEROIDS" "kpnb1"
"18859" "REACTOME_METABOLISM_OF_STEROIDS" "sumo2"
"18860" "REACTOME_METABOLISM_OF_STEROIDS" "ube2i"
"18861" "REACTOME_METABOLISM_OF_STEROIDS" "pmvk"
"18862" "REACTOME_METABOLISM_OF_STEROIDS" "rxra"
"18863" "REACTOME_METABOLISM_OF_STEROIDS" "osbp"
"18864" "REACTOME_METABOLISM_OF_STEROIDS" "cyp11b1"
"18865" "REACTOME_METABOLISM_OF_STEROIDS" "hmgcs1"
"18866" "REACTOME_METABOLISM_OF_STEROIDS" "hsd3b7"
"18867" "REACTOME_METABOLISM_OF_STEROIDS" "ptgis"
"18868" "REACTOME_METABOLISM_OF_STEROIDS" "srd5a3"
"18869" "REACTOME_METABOLISM_OF_STEROIDS" "akr1b3"
"18870" "REACTOME_METABOLISM_OF_STEROIDS" "hsd17b12"
"18871" "REACTOME_METABOLISM_OF_STEROIDS" "idi1"
"18872" "REACTOME_METABOLISM_OF_STEROIDS" "alb"
"18873" "REACTOME_METABOLISM_OF_STEROIDS" "dhcr7"
"18874" "REACTOME_METABOLISM_OF_STEROIDS" "serpina6"
"18875" "REACTOME_METABOLISM_OF_STEROIDS" "cyp17a1"
"18876" "REACTOME_METABOLISM_OF_STEROIDS" "hsd17b11"
"18877" "REACTOME_METABOLISM_OF_STEROIDS" "akr1c6"
"18878" "REACTOME_METABOLISM_OF_STEROIDS" "hsd11b1"
"18879" "REACTOME_METABOLISM_OF_STEROIDS" "ggps1"
"18880" "REACTOME_METABOLISM_OF_STEROIDS" "slc10a2"
"18881" "REACTOME_METABOLISM_OF_STEROIDS" "stard3"
"18882" "REACTOME_TYROSINE_CATABOLISM" "tat"
"18883" "REACTOME_TYROSINE_CATABOLISM" "gstz1"
"18884" "REACTOME_TYROSINE_CATABOLISM" "hgd"
"18885" "REACTOME_TYROSINE_CATABOLISM" "fah"
"18886" "REACTOME_PHENYLALANINE_AND_TYROSINE_METABOLISM" "qdpr"
"18887" "REACTOME_ASPARTATE_AND_ASPARAGINE_METABOLISM" "folh1"
"18888" "REACTOME_ASPARTATE_AND_ASPARAGINE_METABOLISM" "naalad2"
"18889" "REACTOME_ASPARTATE_AND_ASPARAGINE_METABOLISM" "slc25a13"
"18890" "REACTOME_ASPARTATE_AND_ASPARAGINE_METABOLISM" "got2"
"18891" "REACTOME_ASPARTATE_AND_ASPARAGINE_METABOLISM" "gadl1"
"18892" "REACTOME_ASPARTATE_AND_ASPARAGINE_METABOLISM" "aspa"
"18893" "REACTOME_ASPARTATE_AND_ASPARAGINE_METABOLISM" "got1"
"18894" "REACTOME_ASPARTATE_AND_ASPARAGINE_METABOLISM" "slc25a12"
"18895" "REACTOME_ASPARTATE_AND_ASPARAGINE_METABOLISM" "asns"
"18896" "REACTOME_ASPARTATE_AND_ASPARAGINE_METABOLISM" "aspg"
"18897" "REACTOME_ASPARTATE_AND_ASPARAGINE_METABOLISM" "nat8l"
"18898" "REACTOME_DIGESTION_AND_ABSORPTION" "pnlip"
"18899" "REACTOME_DIGESTION_AND_ABSORPTION" "sis"
"18900" "REACTOME_DIGESTION_AND_ABSORPTION" "pnliprp1"
"18901" "REACTOME_DIGESTION_AND_ABSORPTION" "clps"
"18902" "REACTOME_DIGESTION_AND_ABSORPTION" "alpi"
"18903" "REACTOME_DIGESTION_AND_ABSORPTION" "mgam"
"18904" "REACTOME_CHYLOMICRON_ASSEMBLY" "apoa4"
"18905" "REACTOME_CHYLOMICRON_ASSEMBLY" "apoa2"
"18906" "REACTOME_CHYLOMICRON_ASSEMBLY" "p4hb"
"18907" "REACTOME_CHYLOMICRON_ASSEMBLY" "apoa1"
"18908" "REACTOME_CHYLOMICRON_ASSEMBLY" "mttp"
"18909" "REACTOME_CHYLOMICRON_ASSEMBLY" "apoc2"
"18910" "REACTOME_CHYLOMICRON_ASSEMBLY" "sar1b"
"18911" "REACTOME_ASSEMBLY_OF_ACTIVE_LPL_AND_LIPC_LIPASE_COMPLEXES" "furin"
"18912" "REACTOME_ASSEMBLY_OF_ACTIVE_LPL_AND_LIPC_LIPASE_COMPLEXES" "lmf2"
"18913" "REACTOME_ASSEMBLY_OF_ACTIVE_LPL_AND_LIPC_LIPASE_COMPLEXES" "angptl4"
"18914" "REACTOME_ASSEMBLY_OF_ACTIVE_LPL_AND_LIPC_LIPASE_COMPLEXES" "lipc"
"18915" "REACTOME_HDL_ASSEMBLY" "abca1"
"18916" "REACTOME_HDL_ASSEMBLY" "a2m"
"18917" "REACTOME_HDL_ASSEMBLY" "bmp1"
"18918" "REACTOME_HDL_ASSEMBLY" "prkacb"
"18919" "REACTOME_HDL_ASSEMBLY" "zdhhc8"
"18920" "REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY" "abca1"
"18921" "REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY" "a2m"
"18922" "REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY" "apoc1"
"18923" "REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY" "bmp1"
"18924" "REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY" "apoc4"
"18925" "REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY" "prkacb"
"18926" "REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY" "zdhhc8"
"18927" "REACTOME_PLASMA_LIPOPROTEIN_REMODELING" "alb"
"18928" "REACTOME_PLASMA_LIPOPROTEIN_REMODELING" "abcg1"
"18929" "REACTOME_PLASMA_LIPOPROTEIN_REMODELING" "plg"
"18930" "REACTOME_PLASMA_LIPOPROTEIN_REMODELING" "apoa5"
"18931" "REACTOME_PLASMA_LIPOPROTEIN_REMODELING" "lipg"
"18932" "REACTOME_PLASMA_LIPOPROTEIN_REMODELING" "apoa4"
"18933" "REACTOME_PLASMA_LIPOPROTEIN_REMODELING" "angptl3"
"18934" "REACTOME_PLASMA_LIPOPROTEIN_REMODELING" "lcat"
"18935" "REACTOME_PLASMA_LIPOPROTEIN_REMODELING" "apoa2"
"18936" "REACTOME_PLASMA_LIPOPROTEIN_REMODELING" "p4hb"
"18937" "REACTOME_PLASMA_LIPOPROTEIN_REMODELING" "apoa1"
"18938" "REACTOME_PLASMA_LIPOPROTEIN_REMODELING" "mttp"
"18939" "REACTOME_PLASMA_LIPOPROTEIN_REMODELING" "pcsk5"
"18940" "REACTOME_PLASMA_LIPOPROTEIN_REMODELING" "gpihbp1"
"18941" "REACTOME_PLASMA_LIPOPROTEIN_REMODELING" "apoc2"
"18942" "REACTOME_PLASMA_LIPOPROTEIN_REMODELING" "lpl"
"18943" "REACTOME_CHYLOMICRON_REMODELING" "apoa5"
"18944" "REACTOME_CHYLOMICRON_REMODELING" "apoa4"
"18945" "REACTOME_CHYLOMICRON_REMODELING" "apoa2"
"18946" "REACTOME_CHYLOMICRON_REMODELING" "apoa1"
"18947" "REACTOME_CHYLOMICRON_REMODELING" "gpihbp1"
"18948" "REACTOME_CHYLOMICRON_REMODELING" "apoc2"
"18949" "REACTOME_CHYLOMICRON_REMODELING" "lpl"
"18950" "REACTOME_LDL_CLEARANCE" "nceh1"
"18951" "REACTOME_LDL_CLEARANCE" "ap2s1"
"18952" "REACTOME_LDL_CLEARANCE" "cltc"
"18953" "REACTOME_LDL_CLEARANCE" "ap2m1"
"18954" "REACTOME_LDL_CLEARANCE" "clta"
"18955" "REACTOME_PLASMA_LIPOPROTEIN_CLEARANCE" "nceh1"
"18956" "REACTOME_PLASMA_LIPOPROTEIN_CLEARANCE" "rps27a"
"18957" "REACTOME_PLASMA_LIPOPROTEIN_CLEARANCE" "ap2s1"
"18958" "REACTOME_PLASMA_LIPOPROTEIN_CLEARANCE" "cltc"
"18959" "REACTOME_PLASMA_LIPOPROTEIN_CLEARANCE" "ap2m1"
"18960" "REACTOME_PLASMA_LIPOPROTEIN_CLEARANCE" "apoc1"
"18961" "REACTOME_PLASMA_LIPOPROTEIN_CLEARANCE" "uba52"
"18962" "REACTOME_PLASMA_LIPOPROTEIN_CLEARANCE" "nr1h2"
"18963" "REACTOME_PLASMA_LIPOPROTEIN_CLEARANCE" "clta"
"18964" "REACTOME_PLASMA_LIPOPROTEIN_CLEARANCE" "apoc4"
"18965" "REACTOME_VLDL_CLEARANCE" "apoc1"
"18966" "REACTOME_VLDL_CLEARANCE" "apoc4"
"18967" "REACTOME_VLDL_CLEARANCE" "apobr"
"18968" "REACTOME_VLDL_CLEARANCE" "vldlr"
"18969" "REACTOME_HDL_REMODELING" "alb"
"18970" "REACTOME_HDL_REMODELING" "abcg1"
"18971" "REACTOME_HDL_REMODELING" "lipg"
"18972" "REACTOME_HDL_REMODELING" "lcat"
"18973" "REACTOME_HDL_REMODELING" "apoa1"
"18974" "REACTOME_HDL_REMODELING" "apoc2"
"18975" "REACTOME_PHENYLALANINE_METABOLISM" "qdpr"
"18976" "REACTOME_GLUTAMATE_AND_GLUTAMINE_METABOLISM" "gls"
